Input,Output,model,dataset
175,1,google/flan-t5-large,squad
59,4,google/flan-t5-large,squad
59,4,google/flan-t5-large,squad
60,2,google/flan-t5-large,squad
56,1,google/flan-t5-large,squad
57,2,google/flan-t5-large,squad
107,2,google/flan-t5-large,squad
106,2,google/flan-t5-large,squad
107,2,google/flan-t5-large,squad
104,1,google/flan-t5-large,squad
105,2,google/flan-t5-large,squad
111,1,google/flan-t5-large,squad
106,2,google/flan-t5-large,squad
102,2,google/flan-t5-large,squad
112,1,google/flan-t5-large,squad
108,1,google/flan-t5-large,squad
107,2,google/flan-t5-large,squad
105,2,google/flan-t5-large,squad
103,2,google/flan-t5-large,squad
43,1,google/flan-t5-large,squad
41,3,google/flan-t5-large,squad
42,2,google/flan-t5-large,squad
41,3,google/flan-t5-large,squad
46,3,google/flan-t5-large,squad
41,2,google/flan-t5-large,squad
45,2,google/flan-t5-large,squad
45,2,google/flan-t5-large,squad
48,2,google/flan-t5-large,squad
44,2,google/flan-t5-large,squad
48,1,google/flan-t5-large,squad
49,2,google/flan-t5-large,squad
110,2,google/flan-t5-large,squad
102,1,google/flan-t5-large,squad
106,3,google/flan-t5-large,squad
109,4,google/flan-t5-large,squad
106,3,google/flan-t5-large,squad
105,1,google/flan-t5-large,squad
110,1,google/flan-t5-large,squad
111,4,google/flan-t5-large,squad
104,1,google/flan-t5-large,squad
113,1,google/flan-t5-large,squad
104,4,google/flan-t5-large,squad
113,2,google/flan-t5-large,squad
132,1,google/flan-t5-large,squad
139,2,google/flan-t5-large,squad
136,2,google/flan-t5-large,squad
133,2,google/flan-t5-large,squad
137,3,google/flan-t5-large,squad
136,1,google/flan-t5-large,squad
135,2,google/flan-t5-large,squad
141,2,google/flan-t5-large,squad
141,2,google/flan-t5-large,squad
132,1,google/flan-t5-large,squad
140,2,google/flan-t5-large,squad
138,3,google/flan-t5-large,squad
133,2,google/flan-t5-large,squad
142,2,google/flan-t5-large,squad
136,2,google/flan-t5-large,squad
135,2,google/flan-t5-large,squad
140,2,google/flan-t5-large,squad
138,2,google/flan-t5-large,squad
141,3,google/flan-t5-large,squad
140,2,google/flan-t5-large,squad
139,2,google/flan-t5-large,squad
142,2,google/flan-t5-large,squad
144,2,google/flan-t5-large,squad
140,1,google/flan-t5-large,squad
141,2,google/flan-t5-large,squad
136,2,google/flan-t5-large,squad
139,2,google/flan-t5-large,squad
141,10,google/flan-t5-large,squad
169,2,google/flan-t5-large,squad
164,2,google/flan-t5-large,squad
166,1,google/flan-t5-large,squad
173,1,google/flan-t5-large,squad
166,1,google/flan-t5-large,squad
172,1,google/flan-t5-large,squad
166,2,google/flan-t5-large,squad
171,2,google/flan-t5-large,squad
175,2,google/flan-t5-large,squad
174,1,google/flan-t5-large,squad
165,2,google/flan-t5-large,squad
168,4,google/flan-t5-large,squad
127,2,google/flan-t5-large,squad
125,1,google/flan-t5-large,squad
131,2,google/flan-t5-large,squad
128,1,google/flan-t5-large,squad
129,2,google/flan-t5-large,squad
128,2,google/flan-t5-large,squad
126,2,google/flan-t5-large,squad
134,1,google/flan-t5-large,squad
133,2,google/flan-t5-large,squad
129,2,google/flan-t5-large,squad
123,2,google/flan-t5-large,squad
131,2,google/flan-t5-large,squad
127,12,google/flan-t5-large,squad
130,2,google/flan-t5-large,squad
186,3,google/flan-t5-large,squad
181,2,google/flan-t5-large,squad
181,1,google/flan-t5-large,squad
182,1,google/flan-t5-large,squad
183,3,google/flan-t5-large,squad
190,3,google/flan-t5-large,squad
183,2,google/flan-t5-large,squad
185,1,google/flan-t5-large,squad
177,1,google/flan-t5-large,squad
189,2,google/flan-t5-large,squad
192,1,google/flan-t5-large,squad
183,2,google/flan-t5-large,squad
186,2,google/flan-t5-large,squad
108,1,google/flan-t5-large,squad
113,1,google/flan-t5-large,squad
111,2,google/flan-t5-large,squad
111,1,google/flan-t5-large,squad
118,1,google/flan-t5-large,squad
115,1,google/flan-t5-large,squad
108,4,google/flan-t5-large,squad
111,1,google/flan-t5-large,squad
126,1,google/flan-t5-large,squad
119,1,google/flan-t5-large,squad
117,1,google/flan-t5-large,squad
123,1,google/flan-t5-large,squad
192,1,google/flan-t5-large,squad
185,1,google/flan-t5-large,squad
189,2,google/flan-t5-large,squad
188,1,google/flan-t5-large,squad
188,2,google/flan-t5-large,squad
190,1,google/flan-t5-large,squad
184,1,google/flan-t5-large,squad
193,1,google/flan-t5-large,squad
194,3,google/flan-t5-large,squad
194,1,google/flan-t5-large,squad
199,4,google/flan-t5-large,squad
199,1,google/flan-t5-large,squad
198,1,google/flan-t5-large,squad
196,1,google/flan-t5-large,squad
196,1,google/flan-t5-large,squad
221,1,google/flan-t5-large,squad
219,1,google/flan-t5-large,squad
220,1,google/flan-t5-large,squad
224,2,google/flan-t5-large,squad
217,1,google/flan-t5-large,squad
222,1,google/flan-t5-large,squad
222,1,google/flan-t5-large,squad
216,1,google/flan-t5-large,squad
216,1,google/flan-t5-large,squad
226,2,google/flan-t5-large,squad
227,1,google/flan-t5-large,squad
227,1,google/flan-t5-large,squad
226,2,google/flan-t5-large,squad
220,1,google/flan-t5-large,squad
222,1,google/flan-t5-large,squad
265,1,google/flan-t5-large,squad
265,1,google/flan-t5-large,squad
267,2,google/flan-t5-large,squad
271,2,google/flan-t5-large,squad
271,1,google/flan-t5-large,squad
268,1,google/flan-t5-large,squad
269,1,google/flan-t5-large,squad
271,2,google/flan-t5-large,squad
272,1,google/flan-t5-large,squad
270,1,google/flan-t5-large,squad
270,1,google/flan-t5-large,squad
276,1,google/flan-t5-large,squad
271,2,google/flan-t5-large,squad
268,1,google/flan-t5-large,squad
107,2,google/flan-t5-large,squad
106,1,google/flan-t5-large,squad
109,2,google/flan-t5-large,squad
102,1,google/flan-t5-large,squad
110,2,google/flan-t5-large,squad
307,1,google/flan-t5-large,squad
303,3,google/flan-t5-large,squad
301,3,google/flan-t5-large,squad
309,1,google/flan-t5-large,squad
302,3,google/flan-t5-large,squad
127,5,google/flan-t5-large,squad
123,7,google/flan-t5-large,squad
122,1,google/flan-t5-large,squad
122,1,google/flan-t5-large,squad
126,6,google/flan-t5-large,squad
139,1,google/flan-t5-large,squad
139,1,google/flan-t5-large,squad
141,1,google/flan-t5-large,squad
139,1,google/flan-t5-large,squad
139,4,google/flan-t5-large,squad
155,4,google/flan-t5-large,squad
155,1,google/flan-t5-large,squad
153,4,google/flan-t5-large,squad
153,1,google/flan-t5-large,squad
155,5,google/flan-t5-large,squad
114,1,google/flan-t5-large,squad
117,3,google/flan-t5-large,squad
114,1,google/flan-t5-large,squad
116,2,google/flan-t5-large,squad
117,2,google/flan-t5-large,squad
116,1,google/flan-t5-large,squad
113,4,google/flan-t5-large,squad
114,16,google/flan-t5-large,squad
117,1,google/flan-t5-large,squad
122,1,google/flan-t5-large,squad
120,4,google/flan-t5-large,squad
123,5,google/flan-t5-large,squad
121,1,google/flan-t5-large,squad
122,1,google/flan-t5-large,squad
111,1,google/flan-t5-large,squad
109,3,google/flan-t5-large,squad
109,5,google/flan-t5-large,squad
109,1,google/flan-t5-large,squad
116,1,google/flan-t5-large,squad
100,2,google/flan-t5-large,squad
99,2,google/flan-t5-large,squad
101,3,google/flan-t5-large,squad
99,1,google/flan-t5-large,squad
103,4,google/flan-t5-large,squad
148,1,google/flan-t5-large,squad
155,1,google/flan-t5-large,squad
147,2,google/flan-t5-large,squad
155,8,google/flan-t5-large,squad
150,1,google/flan-t5-large,squad
127,2,google/flan-t5-large,squad
115,1,google/flan-t5-large,squad
118,1,google/flan-t5-large,squad
121,1,google/flan-t5-large,squad
121,1,google/flan-t5-large,squad
111,3,google/flan-t5-large,squad
108,2,google/flan-t5-large,squad
108,1,google/flan-t5-large,squad
115,3,google/flan-t5-large,squad
109,1,google/flan-t5-large,squad
101,3,google/flan-t5-large,squad
102,2,google/flan-t5-large,squad
100,5,google/flan-t5-large,squad
105,4,google/flan-t5-large,squad
99,4,google/flan-t5-large,squad
108,2,google/flan-t5-large,squad
112,1,google/flan-t5-large,squad
109,1,google/flan-t5-large,squad
107,2,google/flan-t5-large,squad
112,4,google/flan-t5-large,squad
120,1,google/flan-t5-large,squad
119,1,google/flan-t5-large,squad
127,6,google/flan-t5-large,squad
124,1,google/flan-t5-large,squad
129,1,google/flan-t5-large,squad
136,3,google/flan-t5-large,squad
140,7,google/flan-t5-large,squad
142,5,google/flan-t5-large,squad
140,1,google/flan-t5-large,squad
137,1,google/flan-t5-large,squad
135,1,google/flan-t5-large,squad
132,1,google/flan-t5-large,squad
134,3,google/flan-t5-large,squad
131,1,google/flan-t5-large,squad
139,3,google/flan-t5-large,squad
195,3,google/flan-t5-large,squad
196,1,google/flan-t5-large,squad
189,11,google/flan-t5-large,squad
198,4,google/flan-t5-large,squad
196,1,google/flan-t5-large,squad
287,1,google/flan-t5-large,squad
286,1,google/flan-t5-large,squad
289,1,google/flan-t5-large,squad
288,4,google/flan-t5-large,squad
288,12,google/flan-t5-large,squad
158,2,google/flan-t5-large,squad
163,4,google/flan-t5-large,squad
160,4,google/flan-t5-large,squad
164,3,google/flan-t5-large,squad
159,5,google/flan-t5-large,squad
154,1,google/flan-t5-large,squad
152,3,google/flan-t5-large,squad
149,1,google/flan-t5-large,squad
150,2,google/flan-t5-large,squad
155,3,google/flan-t5-large,squad
139,1,google/flan-t5-large,squad
133,3,google/flan-t5-large,squad
136,2,google/flan-t5-large,squad
140,1,google/flan-t5-large,squad
137,1,google/flan-t5-large,squad
153,2,google/flan-t5-large,squad
153,1,google/flan-t5-large,squad
152,2,google/flan-t5-large,squad
152,2,google/flan-t5-large,squad
155,1,google/flan-t5-large,squad
102,2,google/flan-t5-large,squad
98,3,google/flan-t5-large,squad
98,1,google/flan-t5-large,squad
102,1,google/flan-t5-large,squad
100,1,google/flan-t5-large,squad
133,6,google/flan-t5-large,squad
140,6,google/flan-t5-large,squad
135,1,google/flan-t5-large,squad
132,1,google/flan-t5-large,squad
134,2,google/flan-t5-large,squad
161,3,google/flan-t5-large,squad
165,1,google/flan-t5-large,squad
155,1,google/flan-t5-large,squad
158,3,google/flan-t5-large,squad
162,3,google/flan-t5-large,squad
155,2,google/flan-t5-large,squad
167,10,google/flan-t5-large,squad
147,3,google/flan-t5-large,squad
149,2,google/flan-t5-large,squad
151,4,google/flan-t5-large,squad
125,3,google/flan-t5-large,squad
132,4,google/flan-t5-large,squad
126,3,google/flan-t5-large,squad
125,5,google/flan-t5-large,squad
126,2,google/flan-t5-large,squad
111,3,google/flan-t5-large,squad
115,4,google/flan-t5-large,squad
115,4,google/flan-t5-large,squad
113,2,google/flan-t5-large,squad
119,6,google/flan-t5-large,squad
183,2,google/flan-t5-large,squad
182,1,google/flan-t5-large,squad
179,2,google/flan-t5-large,squad
182,2,google/flan-t5-large,squad
182,7,google/flan-t5-large,squad
158,1,google/flan-t5-large,squad
160,2,google/flan-t5-large,squad
160,1,google/flan-t5-large,squad
163,2,google/flan-t5-large,squad
160,2,google/flan-t5-large,squad
168,2,google/flan-t5-large,squad
171,3,google/flan-t5-large,squad
170,4,google/flan-t5-large,squad
172,1,google/flan-t5-large,squad
173,2,google/flan-t5-large,squad
112,7,google/flan-t5-large,squad
115,5,google/flan-t5-large,squad
110,2,google/flan-t5-large,squad
117,3,google/flan-t5-large,squad
114,3,google/flan-t5-large,squad
151,1,google/flan-t5-large,squad
147,2,google/flan-t5-large,squad
150,3,google/flan-t5-large,squad
157,1,google/flan-t5-large,squad
151,2,google/flan-t5-large,squad
177,2,google/flan-t5-large,squad
170,8,google/flan-t5-large,squad
175,1,google/flan-t5-large,squad
178,2,google/flan-t5-large,squad
169,1,google/flan-t5-large,squad
132,1,google/flan-t5-large,squad
128,10,google/flan-t5-large,squad
128,2,google/flan-t5-large,squad
130,4,google/flan-t5-large,squad
130,2,google/flan-t5-large,squad
132,2,google/flan-t5-large,squad
137,1,google/flan-t5-large,squad
142,3,google/flan-t5-large,squad
135,13,google/flan-t5-large,squad
138,3,google/flan-t5-large,squad
165,1,google/flan-t5-large,squad
145,2,google/flan-t5-xl,squad
145,2,google/flan-t5-xl,squad
142,12,google/flan-t5-xl,squad
142,2,google/flan-t5-xl,squad
148,1,google/flan-t5-xl,squad
143,2,google/flan-t5-xl,squad
142,3,google/flan-t5-xl,squad
141,3,google/flan-t5-xl,squad
143,2,google/flan-t5-xl,squad
140,3,google/flan-t5-xl,squad
143,3,google/flan-t5-xl,squad
140,2,google/flan-t5-xl,squad
144,2,google/flan-t5-xl,squad
144,2,google/flan-t5-xl,squad
148,3,google/flan-t5-xl,squad
145,1,google/flan-t5-xl,squad
150,1,google/flan-t5-xl,squad
144,2,google/flan-t5-xl,squad
144,2,google/flan-t5-xl,squad
145,1,google/flan-t5-xl,squad
147,1,google/flan-t5-xl,squad
141,1,google/flan-t5-xl,squad
141,2,google/flan-t5-xl,squad
141,2,google/flan-t5-xl,squad
140,2,google/flan-t5-xl,squad
145,1,google/flan-t5-xl,squad
141,2,google/flan-t5-xl,squad
141,12,google/flan-t5-xl,squad
143,2,google/flan-t5-xl,squad
143,2,google/flan-t5-xl,squad
126,2,google/flan-t5-xl,squad
129,1,google/flan-t5-xl,squad
125,1,google/flan-t5-xl,squad
123,2,google/flan-t5-xl,squad
128,3,google/flan-t5-xl,squad
127,2,google/flan-t5-xl,squad
126,3,google/flan-t5-xl,squad
124,3,google/flan-t5-xl,squad
128,1,google/flan-t5-xl,squad
123,2,google/flan-t5-xl,squad
132,1,google/flan-t5-xl,squad
131,2,google/flan-t5-xl,squad
131,1,google/flan-t5-xl,squad
128,1,google/flan-t5-xl,squad
135,3,google/flan-t5-xl,squad
124,2,google/flan-t5-xl,squad
126,2,google/flan-t5-xl,squad
128,1,google/flan-t5-xl,squad
125,3,google/flan-t5-xl,squad
128,2,google/flan-t5-xl,squad
127,3,google/flan-t5-xl,squad
129,2,google/flan-t5-xl,squad
123,2,google/flan-t5-xl,squad
127,2,google/flan-t5-xl,squad
124,1,google/flan-t5-xl,squad
76,2,google/flan-t5-xl,squad
80,1,google/flan-t5-xl,squad
79,1,google/flan-t5-xl,squad
77,2,google/flan-t5-xl,squad
81,1,google/flan-t5-xl,squad
75,1,google/flan-t5-xl,squad
76,1,google/flan-t5-xl,squad
75,2,google/flan-t5-xl,squad
76,1,google/flan-t5-xl,squad
76,1,google/flan-t5-xl,squad
81,2,google/flan-t5-xl,squad
79,1,google/flan-t5-xl,squad
84,1,google/flan-t5-xl,squad
83,1,google/flan-t5-xl,squad
77,2,google/flan-t5-xl,squad
79,1,google/flan-t5-xl,squad
80,1,google/flan-t5-xl,squad
80,1,google/flan-t5-xl,squad
78,8,google/flan-t5-xl,squad
79,2,google/flan-t5-xl,squad
75,1,google/flan-t5-xl,squad
77,1,google/flan-t5-xl,squad
80,1,google/flan-t5-xl,squad
78,2,google/flan-t5-xl,squad
81,1,google/flan-t5-xl,squad
85,1,google/flan-t5-xl,squad
90,2,google/flan-t5-xl,squad
85,1,google/flan-t5-xl,squad
88,4,google/flan-t5-xl,squad
86,3,google/flan-t5-xl,squad
88,1,google/flan-t5-xl,squad
85,2,google/flan-t5-xl,squad
84,1,google/flan-t5-xl,squad
84,2,google/flan-t5-xl,squad
86,1,google/flan-t5-xl,squad
85,1,google/flan-t5-xl,squad
92,2,google/flan-t5-xl,squad
91,2,google/flan-t5-xl,squad
94,1,google/flan-t5-xl,squad
82,1,google/flan-t5-xl,squad
85,5,google/flan-t5-xl,squad
84,1,google/flan-t5-xl,squad
87,4,google/flan-t5-xl,squad
83,1,google/flan-t5-xl,squad
85,1,google/flan-t5-xl,squad
86,4,google/flan-t5-xl,squad
84,3,google/flan-t5-xl,squad
85,5,google/flan-t5-xl,squad
84,1,google/flan-t5-xl,squad
89,4,google/flan-t5-xl,squad
85,2,google/flan-t5-xl,squad
51,2,google/flan-t5-xl,squad
51,1,google/flan-t5-xl,squad
61,1,google/flan-t5-xl,squad
52,2,google/flan-t5-xl,squad
54,2,google/flan-t5-xl,squad
53,2,google/flan-t5-xl,squad
50,2,google/flan-t5-xl,squad
50,2,google/flan-t5-xl,squad
55,8,google/flan-t5-xl,squad
61,1,google/flan-t5-xl,squad
56,1,google/flan-t5-xl,squad
48,2,google/flan-t5-xl,squad
48,3,google/flan-t5-xl,squad
48,2,google/flan-t5-xl,squad
50,3,google/flan-t5-xl,squad
46,2,google/flan-t5-xl,squad
54,2,google/flan-t5-xl,squad
53,1,google/flan-t5-xl,squad
51,3,google/flan-t5-xl,squad
47,10,google/flan-t5-xl,squad
49,1,google/flan-t5-xl,squad
45,2,google/flan-t5-xl,squad
48,3,google/flan-t5-xl,squad
44,4,google/flan-t5-xl,squad
48,2,google/flan-t5-xl,squad
45,3,google/flan-t5-xl,squad
46,2,google/flan-t5-xl,squad
49,2,google/flan-t5-xl,squad
129,3,google/flan-t5-xl,squad
130,1,google/flan-t5-xl,squad
131,3,google/flan-t5-xl,squad
131,1,google/flan-t5-xl,squad
130,1,google/flan-t5-xl,squad
126,3,google/flan-t5-xl,squad
123,3,google/flan-t5-xl,squad
127,2,google/flan-t5-xl,squad
134,3,google/flan-t5-xl,squad
132,1,google/flan-t5-xl,squad
132,1,google/flan-t5-xl,squad
134,3,google/flan-t5-xl,squad
138,1,google/flan-t5-xl,squad
143,2,google/flan-t5-xl,squad
131,1,google/flan-t5-xl,squad
128,2,google/flan-t5-xl,squad
131,3,google/flan-t5-xl,squad
130,1,google/flan-t5-xl,squad
129,2,google/flan-t5-xl,squad
129,1,google/flan-t5-xl,squad
143,3,google/flan-t5-xl,squad
85,3,google/flan-t5-xl,squad
82,2,google/flan-t5-xl,squad
78,1,google/flan-t5-xl,squad
82,2,google/flan-t5-xl,squad
81,2,google/flan-t5-xl,squad
84,1,google/flan-t5-xl,squad
84,3,google/flan-t5-xl,squad
82,2,google/flan-t5-xl,squad
86,3,google/flan-t5-xl,squad
84,2,google/flan-t5-xl,squad
86,1,google/flan-t5-xl,squad
82,1,google/flan-t5-xl,squad
88,2,google/flan-t5-xl,squad
92,1,google/flan-t5-xl,squad
84,3,google/flan-t5-xl,squad
86,3,google/flan-t5-xl,squad
78,1,google/flan-t5-xl,squad
81,1,google/flan-t5-xl,squad
90,1,google/flan-t5-xl,squad
82,3,google/flan-t5-xl,squad
78,1,google/flan-t5-xl,squad
79,2,google/flan-t5-xl,squad
83,1,google/flan-t5-xl,squad
150,2,google/flan-t5-xl,squad
143,1,google/flan-t5-xl,squad
141,1,google/flan-t5-xl,squad
141,3,google/flan-t5-xl,squad
141,3,google/flan-t5-xl,squad
143,2,google/flan-t5-xl,squad
153,1,google/flan-t5-xl,squad
147,1,google/flan-t5-xl,squad
144,3,google/flan-t5-xl,squad
141,1,google/flan-t5-xl,squad
137,2,google/flan-t5-xl,squad
137,2,google/flan-t5-xl,squad
142,3,google/flan-t5-xl,squad
143,3,google/flan-t5-xl,squad
143,1,google/flan-t5-xl,squad
146,1,google/flan-t5-xl,squad
147,1,google/flan-t5-xl,squad
150,2,google/flan-t5-xl,squad
167,2,google/flan-t5-xl,squad
173,2,google/flan-t5-xl,squad
175,1,google/flan-t5-xl,squad
172,1,google/flan-t5-xl,squad
168,1,google/flan-t5-xl,squad
168,1,google/flan-t5-xl,squad
166,1,google/flan-t5-xl,squad
168,2,google/flan-t5-xl,squad
173,1,google/flan-t5-xl,squad
170,1,google/flan-t5-xl,squad
170,1,google/flan-t5-xl,squad
173,2,google/flan-t5-xl,squad
174,2,google/flan-t5-xl,squad
167,2,google/flan-t5-xl,squad
169,1,google/flan-t5-xl,squad
170,1,google/flan-t5-xl,squad
170,1,google/flan-t5-xl,squad
174,1,google/flan-t5-xl,squad
170,1,google/flan-t5-xl,squad
172,1,google/flan-t5-xl,squad
225,1,google/flan-t5-xl,squad
224,1,google/flan-t5-xl,squad
223,1,google/flan-t5-xl,squad
224,1,google/flan-t5-xl,squad
224,2,google/flan-t5-xl,squad
228,1,google/flan-t5-xl,squad
226,1,google/flan-t5-xl,squad
226,1,google/flan-t5-xl,squad
222,1,google/flan-t5-xl,squad
232,2,google/flan-t5-xl,squad
231,1,google/flan-t5-xl,squad
224,2,google/flan-t5-xl,squad
225,1,google/flan-t5-xl,squad
224,1,google/flan-t5-xl,squad
226,1,google/flan-t5-xl,squad
229,1,google/flan-t5-xl,squad
228,1,google/flan-t5-xl,squad
226,1,google/flan-t5-xl,squad
223,1,google/flan-t5-xl,squad
226,1,google/flan-t5-xl,squad
214,1,google/flan-t5-xl,squad
214,1,google/flan-t5-xl,squad
213,1,google/flan-t5-xl,squad
213,1,google/flan-t5-xl,squad
216,2,google/flan-t5-xl,squad
217,1,google/flan-t5-xl,squad
212,2,google/flan-t5-xl,squad
217,1,google/flan-t5-xl,squad
214,1,google/flan-t5-xl,squad
215,2,google/flan-t5-xl,squad
216,1,google/flan-t5-xl,squad
218,2,google/flan-t5-xl,squad
214,2,google/flan-t5-xl,squad
217,1,google/flan-t5-xl,squad
356,2,google/flan-t5-xl,squad
359,2,google/flan-t5-xl,squad
357,2,google/flan-t5-xl,squad
361,3,google/flan-t5-xl,squad
353,2,google/flan-t5-xl,squad
361,1,google/flan-t5-xl,squad
364,2,google/flan-t5-xl,squad
358,2,google/flan-t5-xl,squad
355,1,google/flan-t5-xl,squad
363,2,google/flan-t5-xl,squad
361,2,google/flan-t5-xl,squad
357,2,google/flan-t5-xl,squad
359,2,google/flan-t5-xl,squad
359,1,google/flan-t5-xl,squad
360,1,google/flan-t5-xl,squad
361,2,google/flan-t5-xl,squad
371,2,google/flan-t5-xl,squad
358,2,google/flan-t5-xl,squad
360,1,google/flan-t5-xl,squad
358,2,google/flan-t5-xl,squad
175,1,google/flan-t5-xl,squad
176,1,google/flan-t5-xl,squad
174,2,google/flan-t5-xl,squad
175,3,google/flan-t5-xl,squad
176,1,google/flan-t5-xl,squad
183,1,google/flan-t5-xl,squad
173,1,google/flan-t5-xl,squad
182,1,google/flan-t5-xl,squad
178,2,google/flan-t5-xl,squad
172,1,google/flan-t5-xl,squad
177,1,google/flan-t5-xl,squad
176,1,google/flan-t5-xl,squad
173,2,google/flan-t5-xl,squad
173,1,google/flan-t5-xl,squad
175,1,google/flan-t5-xl,squad
174,1,google/flan-t5-xl,squad
178,2,google/flan-t5-xl,squad
176,3,google/flan-t5-xl,squad
176,1,google/flan-t5-xl,squad
137,1,google/flan-t5-xl,squad
135,1,google/flan-t5-xl,squad
137,2,google/flan-t5-xl,squad
135,1,google/flan-t5-xl,squad
135,1,google/flan-t5-xl,squad
136,1,google/flan-t5-xl,squad
137,2,google/flan-t5-xl,squad
140,1,google/flan-t5-xl,squad
137,2,google/flan-t5-xl,squad
135,2,google/flan-t5-xl,squad
139,1,google/flan-t5-xl,squad
139,2,google/flan-t5-xl,squad
138,2,google/flan-t5-xl,squad
138,5,google/flan-t5-xl,squad
81,2,google/flan-t5-xl,squad
79,2,google/flan-t5-xl,squad
81,1,google/flan-t5-xl,squad
82,1,google/flan-t5-xl,squad
83,1,google/flan-t5-xl,squad
85,2,google/flan-t5-xl,squad
86,1,google/flan-t5-xl,squad
85,1,google/flan-t5-xl,squad
77,2,google/flan-t5-xl,squad
80,2,google/flan-t5-xl,squad
81,1,google/flan-t5-xl,squad
78,2,google/flan-t5-xl,squad
79,1,google/flan-t5-xl,squad
79,2,google/flan-t5-xl,squad
81,1,google/flan-t5-xl,squad
95,2,google/flan-t5-xl,squad
103,1,google/flan-t5-xl,squad
91,1,google/flan-t5-xl,squad
96,1,google/flan-t5-xl,squad
105,2,google/flan-t5-xl,squad
98,1,google/flan-t5-xl,squad
99,1,google/flan-t5-xl,squad
91,1,google/flan-t5-xl,squad
104,1,google/flan-t5-xl,squad
97,1,google/flan-t5-xl,squad
95,2,google/flan-t5-xl,squad
102,1,google/flan-t5-xl,squad
96,3,google/flan-t5-xl,squad
97,2,google/flan-t5-xl,squad
96,3,google/flan-t5-xl,squad
101,1,google/flan-t5-xl,squad
76,2,google/flan-t5-xl,squad
76,2,google/flan-t5-xl,squad
78,1,google/flan-t5-xl,squad
76,1,google/flan-t5-xl,squad
83,2,google/flan-t5-xl,squad
78,1,google/flan-t5-xl,squad
76,1,google/flan-t5-xl,squad
82,2,google/flan-t5-xl,squad
77,1,google/flan-t5-xl,squad
76,2,google/flan-t5-xl,squad
86,1,google/flan-t5-xl,squad
76,2,google/flan-t5-xl,squad
89,1,google/flan-t5-xl,squad
93,2,google/flan-t5-xl,squad
89,1,google/flan-t5-xl,squad
88,9,google/flan-t5-xl,squad
87,1,google/flan-t5-xl,squad
86,1,google/flan-t5-xl,squad
85,2,google/flan-t5-xl,squad
87,1,google/flan-t5-xl,squad
92,2,google/flan-t5-xl,squad
95,1,google/flan-t5-xl,squad
88,1,google/flan-t5-xl,squad
88,2,google/flan-t5-xl,squad
91,2,google/flan-t5-xl,squad
87,3,google/flan-t5-xl,squad
92,2,google/flan-t5-xl,squad
87,1,google/flan-t5-xl,squad
91,2,google/flan-t5-xl,squad
111,1,google/flan-t5-xl,squad
112,1,google/flan-t5-xl,squad
110,1,google/flan-t5-xl,squad
113,5,google/flan-t5-xl,squad
112,2,google/flan-t5-xl,squad
116,1,google/flan-t5-xl,squad
116,1,google/flan-t5-xl,squad
110,1,google/flan-t5-xl,squad
111,1,google/flan-t5-xl,squad
111,1,google/flan-t5-xl,squad
111,1,google/flan-t5-xl,squad
111,2,google/flan-t5-xl,squad
113,1,google/flan-t5-xl,squad
110,1,google/flan-t5-xl,squad
115,5,google/flan-t5-xl,squad
66,3,google/flan-t5-xl,squad
69,2,google/flan-t5-xl,squad
68,1,google/flan-t5-xl,squad
68,1,google/flan-t5-xl,squad
69,1,google/flan-t5-xl,squad
69,1,google/flan-t5-xl,squad
70,1,google/flan-t5-xl,squad
69,2,google/flan-t5-xl,squad
69,3,google/flan-t5-xl,squad
178,2,google/flan-t5-xl,squad
178,3,google/flan-t5-xl,squad
171,2,google/flan-t5-xl,squad
170,2,google/flan-t5-xl,squad
169,1,google/flan-t5-xl,squad
177,2,google/flan-t5-xl,squad
172,1,google/flan-t5-xl,squad
176,4,google/flan-t5-xl,squad
179,2,google/flan-t5-xl,squad
179,1,google/flan-t5-xl,squad
171,3,google/flan-t5-xl,squad
183,1,google/flan-t5-xl,squad
184,2,google/flan-t5-xl,squad
173,4,google/flan-t5-xl,squad
200,1,google/flan-t5-xl,squad
198,1,google/flan-t5-xl,squad
195,2,google/flan-t5-xl,squad
200,1,google/flan-t5-xl,squad
198,3,google/flan-t5-xl,squad
202,3,google/flan-t5-xl,squad
198,1,google/flan-t5-xl,squad
200,2,google/flan-t5-xl,squad
199,1,google/flan-t5-xl,squad
199,1,google/flan-t5-xl,squad
205,2,google/flan-t5-xl,squad
201,3,google/flan-t5-xl,squad
204,1,google/flan-t5-xl,squad
195,1,google/flan-t5-xl,squad
202,5,google/flan-t5-xl,squad
48,3,google/flan-t5-xl,squad
48,1,google/flan-t5-xl,squad
48,2,google/flan-t5-xl,squad
48,2,google/flan-t5-xl,squad
52,3,google/flan-t5-xl,squad
57,3,google/flan-t5-xl,squad
50,3,google/flan-t5-xl,squad
50,2,google/flan-t5-xl,squad
49,3,google/flan-t5-xl,squad
51,3,google/flan-t5-xl,squad
49,2,google/flan-t5-xl,squad
50,3,google/flan-t5-xl,squad
52,3,google/flan-t5-xl,squad
47,3,google/flan-t5-xl,squad
49,2,google/flan-t5-xl,squad
50,3,google/flan-t5-xl,squad
159,3,google/flan-t5-xl,squad
153,3,google/flan-t5-xl,squad
153,2,google/flan-t5-xl,squad
155,3,google/flan-t5-xl,squad
153,2,google/flan-t5-xl,squad
164,1,google/flan-t5-xl,squad
159,3,google/flan-t5-xl,squad
162,3,google/flan-t5-xl,squad
