Input,Output,model,dataset
15,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
47,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
47,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
47,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
12,1,google/flan-t5-large,sst
43,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
46,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
49,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
39,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
44,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
14,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
14,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
45,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
39,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
45,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
44,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
41,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
11,1,google/flan-t5-large,sst
44,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
45,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
43,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
41,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
39,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
44,1,google/flan-t5-large,sst
48,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
48,1,google/flan-t5-large,sst
47,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
57,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
14,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
41,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
41,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
44,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
46,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
45,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
13,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
47,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
13,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
16,1,google/flan-t5-xl,sst
40,1,google/flan-t5-xl,sst
30,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
28,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
32,1,google/flan-t5-xl,sst
35,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
18,1,google/flan-t5-xl,sst
22,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
25,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
30,1,google/flan-t5-xl,sst
15,1,google/flan-t5-xl,sst
33,1,google/flan-t5-xl,sst
20,1,google/flan-t5-xl,sst
32,1,google/flan-t5-xl,sst
12,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
29,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
49,1,google/flan-t5-xl,sst
33,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
32,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
20,1,google/flan-t5-xl,sst
33,1,google/flan-t5-xl,sst
49,1,google/flan-t5-xl,sst
42,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
25,1,google/flan-t5-xl,sst
22,1,google/flan-t5-xl,sst
39,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
32,1,google/flan-t5-xl,sst
34,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
57,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
42,1,google/flan-t5-xl,sst
33,1,google/flan-t5-xl,sst
56,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
33,1,google/flan-t5-xl,sst
22,1,google/flan-t5-xl,sst
39,1,google/flan-t5-xl,sst
37,1,google/flan-t5-xl,sst
46,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
35,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
23,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
32,1,google/flan-t5-xl,sst
34,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
23,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
15,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
43,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
34,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
29,1,google/flan-t5-xl,sst
25,1,google/flan-t5-xl,sst
22,1,google/flan-t5-xl,sst
37,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
34,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
33,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
25,1,google/flan-t5-xl,sst
25,1,google/flan-t5-xl,sst
38,1,google/flan-t5-xl,sst
34,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
32,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
25,1,google/flan-t5-xl,sst
23,1,google/flan-t5-xl,sst
25,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
22,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
32,1,google/flan-t5-xl,sst
28,1,google/flan-t5-xl,sst
22,1,google/flan-t5-xl,sst
29,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
29,1,google/flan-t5-xl,sst
42,1,google/flan-t5-xl,sst
29,1,google/flan-t5-xl,sst
23,1,google/flan-t5-xl,sst
30,1,google/flan-t5-xl,sst
29,1,google/flan-t5-xl,sst
15,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
28,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
44,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
15,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
13,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
37,1,google/flan-t5-xl,sst
22,1,google/flan-t5-xl,sst
32,1,google/flan-t5-xl,sst
37,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
18,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
47,1,google/flan-t5-xl,sst
34,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
28,1,google/flan-t5-xl,sst
40,1,google/flan-t5-xl,sst
23,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
32,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
46,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
34,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
12,1,google/flan-t5-xl,sst
35,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
34,1,google/flan-t5-xl,sst
22,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
32,1,google/flan-t5-xl,sst
35,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
45,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
32,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
15,1,google/flan-t5-xl,sst
32,1,google/flan-t5-xl,sst
38,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
23,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
41,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
23,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
18,1,google/flan-t5-xl,sst
40,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
33,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
25,1,google/flan-t5-xl,sst
23,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
14,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
37,1,google/flan-t5-xl,sst
30,1,google/flan-t5-xl,sst
20,1,google/flan-t5-xl,sst
20,1,google/flan-t5-xl,sst
42,1,google/flan-t5-xl,sst
39,1,google/flan-t5-xl,sst
41,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
29,1,google/flan-t5-xl,sst
23,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
23,1,google/flan-t5-xl,sst
43,1,google/flan-t5-xl,sst
25,1,google/flan-t5-xl,sst
38,1,google/flan-t5-xl,sst
33,1,google/flan-t5-xl,sst
42,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
33,1,google/flan-t5-xl,sst
37,1,google/flan-t5-xl,sst
15,1,google/flan-t5-xl,sst
33,1,google/flan-t5-xl,sst
18,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
35,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
48,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
35,1,google/flan-t5-xl,sst
57,1,google/flan-t5-xl,sst
41,1,google/flan-t5-xl,sst
15,1,google/flan-t5-xl,sst
35,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
30,1,google/flan-t5-xl,sst
30,1,google/flan-t5-xl,sst
39,1,google/flan-t5-xl,sst
37,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
39,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
51,1,google/flan-t5-xl,sst
43,1,google/flan-t5-xl,sst
25,1,google/flan-t5-xl,sst
22,1,google/flan-t5-xl,sst
22,1,google/flan-t5-xl,sst
37,1,google/flan-t5-xl,sst
23,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
30,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
30,1,google/flan-t5-xl,sst
28,1,google/flan-t5-xl,sst
41,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
41,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
20,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
35,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
38,1,google/flan-t5-xl,sst
33,1,google/flan-t5-xl,sst
33,1,google/flan-t5-xl,sst
37,1,google/flan-t5-xl,sst
52,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
29,1,google/flan-t5-xl,sst
20,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
39,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
35,1,google/flan-t5-xl,sst
18,1,google/flan-t5-xl,sst
33,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
23,1,google/flan-t5-xl,sst
23,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
29,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
28,1,google/flan-t5-xl,sst
30,1,google/flan-t5-xl,sst
23,1,google/flan-t5-xl,sst
41,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
13,1,google/flan-t5-xl,sst
35,1,google/flan-t5-xl,sst
30,1,google/flan-t5-xl,sst
37,1,google/flan-t5-xl,sst
50,1,google/flan-t5-xl,sst
25,1,google/flan-t5-xl,sst
39,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
20,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
34,1,google/flan-t5-xl,sst
22,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
30,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
38,1,google/flan-t5-xl,sst
20,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
18,1,google/flan-t5-xl,sst
34,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
25,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
35,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
34,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
28,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
15,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
30,1,google/flan-t5-xl,sst
28,1,google/flan-t5-xl,sst
19,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
41,1,google/flan-t5-xl,sst
40,1,google/flan-t5-xl,sst
30,1,google/flan-t5-xl,sst
38,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
30,1,google/flan-t5-xl,sst
15,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
32,1,google/flan-t5-xl,sst
18,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
33,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
37,1,google/flan-t5-xl,sst
28,1,google/flan-t5-xl,sst
22,1,google/flan-t5-xl,sst
50,1,google/flan-t5-xl,sst
25,1,google/flan-t5-xl,sst
30,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
15,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
22,1,google/flan-t5-xl,sst
33,1,google/flan-t5-xl,sst
39,1,google/flan-t5-xl,sst
29,1,google/flan-t5-xl,sst
35,1,google/flan-t5-xl,sst
33,1,google/flan-t5-xl,sst
20,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
40,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
34,1,google/flan-t5-xl,sst
34,1,google/flan-t5-xl,sst
35,1,google/flan-t5-xl,sst
37,1,google/flan-t5-xl,sst
28,1,google/flan-t5-xl,sst
42,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
23,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
35,1,google/flan-t5-xl,sst
29,1,google/flan-t5-xl,sst
32,1,google/flan-t5-xl,sst
30,1,google/flan-t5-xl,sst
18,1,google/flan-t5-xl,sst
41,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
28,1,google/flan-t5-xl,sst
18,1,google/flan-t5-xl,sst
29,1,google/flan-t5-xl,sst
39,1,google/flan-t5-xl,sst
28,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
43,1,google/flan-t5-xl,sst
51,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
42,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
16,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
36,1,google/flan-t5-xl,sst
31,1,google/flan-t5-xl,sst
21,1,google/flan-t5-xl,sst
15,1,google/flan-t5-xl,sst
53,1,google/flan-t5-xl,sst
54,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
18,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
28,1,google/flan-t5-xl,sst
35,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
34,1,google/flan-t5-xl,sst
33,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
35,1,google/flan-t5-xl,sst
26,1,google/flan-t5-xl,sst
35,1,google/flan-t5-xl,sst
17,1,google/flan-t5-xl,sst
24,1,google/flan-t5-xl,sst
15,1,google/flan-t5-xl,sst
27,1,google/flan-t5-xl,sst
22,1,google/flan-t5-xl,sst
